definition,direction,guard_variant,geometry,variant,signal_utc,entry_utc,exit_utc,entry_price,exit_price,exit_reason,gross_per_unit,net_x4,mfe_usd,mae_usd,h4_sma,h4_slope_lookback,h1_break_lookback,compression_lookback,compression_max_atr,cooldown_h,exit_h,session_filter
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_1.8_cool1_ny_only,2022-10-19T17:00:00+00:00,2022-10-19T18:00:00+00:00,2022-10-20T07:00:00+00:00,1629.51,1629.75,time_exit_12h,-0.24,-2.36,7.19,5.33,20,3,12,6,1.8,1,12,ny_only
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_1.8_cool1_ny_only,2026-05-12T14:00:00+00:00,2026-05-12T15:00:00+00:00,2026-05-12T20:00:00+00:00,4679.0,4709.0,emergency_stop_30.0,-30.0,-121.4,40.5,47.27,20,3,12,6,1.8,1,12,ny_only
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_1.8_cool4_all,2022-05-18T02:00:00+00:00,2022-05-18T03:00:00+00:00,2022-05-18T15:00:00+00:00,1812.01,1813.9,time_exit_12h,-1.89,-8.96,4.98,8.18,20,3,12,6,1.8,4,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_1.8_cool4_all,2022-05-30T00:00:00+00:00,2022-05-30T01:00:00+00:00,2022-05-30T13:00:00+00:00,1849.71,1855.12,time_exit_12h,-5.41,-23.04,1.18,14.12,20,3,12,6,1.8,4,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_1.8_cool4_all,2022-07-01T04:00:00+00:00,2022-07-01T05:00:00+00:00,2022-07-01T17:00:00+00:00,1801.26,1799.2,time_exit_12h,2.06,6.84,16.97,7.31,20,3,12,6,1.8,4,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_1.8_cool4_all,2022-07-21T07:00:00+00:00,2022-07-21T08:00:00+00:00,2022-07-21T20:00:00+00:00,1689.32,1719.32,emergency_stop_30.0,-30.0,-121.4,8.58,30.48,20,3,12,6,1.8,4,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_1.8_cool4_all,2022-08-22T05:00:00+00:00,2022-08-22T06:00:00+00:00,2022-08-22T18:00:00+00:00,1744.61,1735.92,time_exit_12h,8.69,33.36,17.0,0.23,20,3,12,6,1.8,4,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_1.8_cool4_all,2022-10-19T17:00:00+00:00,2022-10-19T18:00:00+00:00,2022-10-20T07:00:00+00:00,1629.51,1629.75,time_exit_12h,-0.24,-2.36,7.19,5.33,20,3,12,6,1.8,4,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_1.8_cool4_all,2022-10-21T04:00:00+00:00,2022-10-21T05:00:00+00:00,2022-10-21T17:00:00+00:00,1621.44,1651.44,emergency_stop_30.0,-30.0,-121.4,4.42,32.41,20,3,12,6,1.8,4,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_1.8_cool4_all,2022-11-21T01:00:00+00:00,2022-11-21T02:00:00+00:00,2022-11-21T14:00:00+00:00,1746.13,1741.19,time_exit_12h,4.94,18.36,9.39,1.13,20,3,12,6,1.8,4,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_1.8_cool4_all,2023-02-10T03:00:00+00:00,2023-02-10T04:00:00+00:00,2023-02-10T16:00:00+00:00,1855.25,1858.09,time_exit_12h,-2.84,-12.76,2.56,16.8,20,3,12,6,1.8,4,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_1.8_cool4_all,2023-03-08T01:00:00+00:00,2023-03-08T02:00:00+00:00,2023-03-08T14:00:00+00:00,1812.24,1820.34,time_exit_12h,-8.1,-33.8,2.9,9.29,20,3,12,6,1.8,4,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_1.8_cool4_all,2023-05-12T03:00:00+00:00,2023-05-12T04:00:00+00:00,2023-05-12T16:00:00+00:00,2010.59,2009.44,time_exit_12h,1.15,3.2,9.79,11.84,20,3,12,6,1.8,4,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_1.8_cool4_all,2023-06-05T01:00:00+00:00,2023-06-05T02:00:00+00:00,2023-06-05T14:00:00+00:00,1946.35,1946.4,time_exit_12h,-0.05,-1.6,8.29,2.3,20,3,12,6,1.8,4,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_1.8_cool4_all,2023-06-23T02:00:00+00:00,2023-06-23T03:00:00+00:00,2023-06-23T15:00:00+00:00,1912.04,1926.9,time_exit_12h,-14.86,-60.84,2.11,25.16,20,3,12,6,1.8,4,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_1.8_cool4_all,2023-08-09T21:00:00+00:00,2023-08-09T23:00:00+00:00,2023-08-10T11:00:00+00:00,1914.63,1921.61,time_exit_12h,-6.98,-29.32,0.32,7.63,20,3,12,6,1.8,4,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_1.8_cool4_all,2023-08-14T01:00:00+00:00,2023-08-14T02:00:00+00:00,2023-08-14T14:00:00+00:00,1910.82,1904.05,time_exit_12h,6.77,25.68,8.28,5.24,20,3,12,6,1.8,4,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_1.8_cool4_all,2023-09-06T01:00:00+00:00,2023-09-06T02:00:00+00:00,2023-09-06T14:00:00+00:00,1924.66,1928.04,time_exit_12h,-3.38,-14.92,3.61,4.43,20,3,12,6,1.8,4,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_1.8_cool4_all,2023-09-26T03:00:00+00:00,2023-09-26T04:00:00+00:00,2023-09-26T16:00:00+00:00,1913.46,1902.24,time_exit_12h,11.22,43.48,12.73,2.01,20,3,12,6,1.8,4,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_1.8_cool4_all,2023-10-02T05:00:00+00:00,2023-10-02T06:00:00+00:00,2023-10-02T18:00:00+00:00,1842.35,1831.7,time_exit_12h,10.65,41.2,15.37,3.76,20,3,12,6,1.8,4,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_1.8_cool4_all,2024-01-08T03:00:00+00:00,2024-01-08T04:00:00+00:00,2024-01-08T16:00:00+00:00,2036.19,2032.14,time_exit_12h,4.05,14.8,19.66,1.4,20,3,12,6,1.8,4,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_1.8_cool4_all,2024-05-01T04:00:00+00:00,2024-05-01T05:00:00+00:00,2024-05-01T17:00:00+00:00,2283.93,2303.59,time_exit_12h,-19.66,-80.04,2.51,26.32,20,3,12,6,1.8,4,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_1.8_cool4_all,2024-09-03T01:00:00+00:00,2024-09-03T02:00:00+00:00,2024-09-03T14:00:00+00:00,2495.64,2478.92,time_exit_12h,16.72,65.48,20.33,10.59,20,3,12,6,1.8,4,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_1.8_cool4_all,2024-11-15T05:00:00+00:00,2024-11-15T06:00:00+00:00,2024-11-15T18:00:00+00:00,2559.97,2567.25,time_exit_12h,-7.28,-30.52,5.43,15.86,20,3,12,6,1.8,4,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_1.8_cool4_all,2025-04-06T23:00:00+00:00,2025-04-07T00:00:00+00:00,2025-04-07T02:00:00+00:00,3009.31,3039.31,emergency_stop_30.0,-30.0,-121.4,38.31,45.79,20,3,12,6,1.8,4,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_1.8_cool4_all,2025-05-01T10:00:00+00:00,2025-05-01T11:00:00+00:00,2025-05-02T00:00:00+00:00,3218.42,3237.15,time_exit_12h,-18.73,-76.32,16.61,24.88,20,3,12,6,1.8,4,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_1.8_cool4_all,2025-08-01T00:00:00+00:00,2025-08-01T01:00:00+00:00,2025-08-01T13:00:00+00:00,3288.45,3318.45,emergency_stop_30.0,-30.0,-121.4,7.09,56.57,20,3,12,6,1.8,4,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_1.8_cool4_all,2025-08-20T00:00:00+00:00,2025-08-20T01:00:00+00:00,2025-08-20T13:00:00+00:00,3314.06,3344.06,emergency_stop_30.0,-30.0,-121.4,2.73,30.8,20,3,12,6,1.8,4,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_1.8_cool4_all,2025-08-22T04:00:00+00:00,2025-08-22T05:00:00+00:00,2025-08-22T15:00:00+00:00,3331.78,3361.78,emergency_stop_30.0,-30.0,-121.4,10.55,47.05,20,3,12,6,1.8,4,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_1.8_cool4_all,2026-03-24T01:00:00+00:00,2026-03-24T02:00:00+00:00,2026-03-24T02:00:00+00:00,4322.28,4352.28,emergency_stop_30.0,-30.0,-121.4,16.31,119.53,20,3,12,6,1.8,4,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_1.8_cool4_all,2026-05-12T14:00:00+00:00,2026-05-12T15:00:00+00:00,2026-05-12T20:00:00+00:00,4679.0,4709.0,emergency_stop_30.0,-30.0,-121.4,40.5,47.27,20,3,12,6,1.8,4,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_1.8_cool4_no_asia,2022-07-21T07:00:00+00:00,2022-07-21T08:00:00+00:00,2022-07-21T20:00:00+00:00,1689.32,1719.32,emergency_stop_30.0,-30.0,-121.4,8.58,30.48,20,3,12,6,1.8,4,12,no_asia
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_1.8_cool4_no_asia,2022-10-19T17:00:00+00:00,2022-10-19T18:00:00+00:00,2022-10-20T07:00:00+00:00,1629.51,1629.75,time_exit_12h,-0.24,-2.36,7.19,5.33,20,3,12,6,1.8,4,12,no_asia
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_1.8_cool4_no_asia,2022-11-21T07:00:00+00:00,2022-11-21T08:00:00+00:00,2022-11-21T20:00:00+00:00,1742.34,1739.04,time_exit_12h,3.3,11.8,9.97,4.41,20,3,12,6,1.8,4,12,no_asia
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_1.8_cool4_no_asia,2023-08-09T21:00:00+00:00,2023-08-09T23:00:00+00:00,2023-08-10T11:00:00+00:00,1914.63,1921.61,time_exit_12h,-6.98,-29.32,0.32,7.63,20,3,12,6,1.8,4,12,no_asia
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_1.8_cool4_no_asia,2025-05-01T10:00:00+00:00,2025-05-01T11:00:00+00:00,2025-05-02T00:00:00+00:00,3218.42,3237.15,time_exit_12h,-18.73,-76.32,16.61,24.88,20,3,12,6,1.8,4,12,no_asia
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_1.8_cool4_no_asia,2026-05-12T14:00:00+00:00,2026-05-12T15:00:00+00:00,2026-05-12T20:00:00+00:00,4679.0,4709.0,emergency_stop_30.0,-30.0,-121.4,40.5,47.27,20,3,12,6,1.8,4,12,no_asia
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_1.8_cool4_london_ny,2022-07-21T07:00:00+00:00,2022-07-21T08:00:00+00:00,2022-07-21T20:00:00+00:00,1689.32,1719.32,emergency_stop_30.0,-30.0,-121.4,8.58,30.48,20,3,12,6,1.8,4,12,london_ny
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_1.8_cool4_london_ny,2022-10-19T17:00:00+00:00,2022-10-19T18:00:00+00:00,2022-10-20T07:00:00+00:00,1629.51,1629.75,time_exit_12h,-0.24,-2.36,7.19,5.33,20,3,12,6,1.8,4,12,london_ny
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_1.8_cool4_london_ny,2022-11-21T07:00:00+00:00,2022-11-21T08:00:00+00:00,2022-11-21T20:00:00+00:00,1742.34,1739.04,time_exit_12h,3.3,11.8,9.97,4.41,20,3,12,6,1.8,4,12,london_ny
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_1.8_cool4_london_ny,2025-05-01T10:00:00+00:00,2025-05-01T11:00:00+00:00,2025-05-02T00:00:00+00:00,3218.42,3237.15,time_exit_12h,-18.73,-76.32,16.61,24.88,20,3,12,6,1.8,4,12,london_ny
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_1.8_cool4_london_ny,2026-05-12T14:00:00+00:00,2026-05-12T15:00:00+00:00,2026-05-12T20:00:00+00:00,4679.0,4709.0,emergency_stop_30.0,-30.0,-121.4,40.5,47.27,20,3,12,6,1.8,4,12,london_ny
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_1.8_cool4_ny_only,2022-10-19T17:00:00+00:00,2022-10-19T18:00:00+00:00,2022-10-20T07:00:00+00:00,1629.51,1629.75,time_exit_12h,-0.24,-2.36,7.19,5.33,20,3,12,6,1.8,4,12,ny_only
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_1.8_cool4_ny_only,2026-05-12T14:00:00+00:00,2026-05-12T15:00:00+00:00,2026-05-12T20:00:00+00:00,4679.0,4709.0,emergency_stop_30.0,-30.0,-121.4,40.5,47.27,20,3,12,6,1.8,4,12,ny_only
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_2.2_cool1_all,2022-05-11T00:00:00+00:00,2022-05-11T01:00:00+00:00,2022-05-11T13:00:00+00:00,1833.46,1839.29,time_exit_12h,-5.83,-24.72,1.57,20.68,20,3,12,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_2.2_cool1_all,2022-05-18T02:00:00+00:00,2022-05-18T03:00:00+00:00,2022-05-18T15:00:00+00:00,1812.01,1813.9,time_exit_12h,-1.89,-8.96,4.98,8.18,20,3,12,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_2.2_cool1_all,2022-05-30T00:00:00+00:00,2022-05-30T01:00:00+00:00,2022-05-30T13:00:00+00:00,1849.71,1855.12,time_exit_12h,-5.41,-23.04,1.18,14.12,20,3,12,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_2.2_cool1_all,2022-06-01T01:00:00+00:00,2022-06-01T02:00:00+00:00,2022-06-01T14:00:00+00:00,1834.24,1845.11,time_exit_12h,-10.87,-44.88,5.96,14.69,20,3,12,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_2.2_cool1_all,2022-06-08T04:00:00+00:00,2022-06-08T05:00:00+00:00,2022-06-08T17:00:00+00:00,1846.59,1855.24,time_exit_12h,-8.65,-36.0,2.28,12.83,20,3,12,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_2.2_cool1_all,2022-06-13T20:00:00+00:00,2022-06-13T21:00:00+00:00,2022-06-14T10:00:00+00:00,1822.61,1823.82,time_exit_12h,-1.21,-6.24,13.76,8.8,20,3,12,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_2.2_cool1_all,2022-06-22T06:00:00+00:00,2022-06-22T07:00:00+00:00,2022-06-22T19:00:00+00:00,1824.7,1837.68,time_exit_12h,-12.98,-53.32,1.51,22.97,20,3,12,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_2.2_cool1_all,2022-07-01T04:00:00+00:00,2022-07-01T05:00:00+00:00,2022-07-01T17:00:00+00:00,1801.26,1799.2,time_exit_12h,2.06,6.84,16.97,7.31,20,3,12,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_2.2_cool1_all,2022-07-21T07:00:00+00:00,2022-07-21T08:00:00+00:00,2022-07-21T20:00:00+00:00,1689.32,1719.32,emergency_stop_30.0,-30.0,-121.4,8.58,30.48,20,3,12,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_2.2_cool1_all,2022-08-19T02:00:00+00:00,2022-08-19T03:00:00+00:00,2022-08-19T15:00:00+00:00,1754.43,1747.9,time_exit_12h,6.53,24.72,8.84,3.52,20,3,12,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_2.2_cool1_all,2022-08-22T05:00:00+00:00,2022-08-22T06:00:00+00:00,2022-08-22T18:00:00+00:00,1744.61,1735.92,time_exit_12h,8.69,33.36,17.0,0.23,20,3,12,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_2.2_cool1_all,2022-09-01T02:00:00+00:00,2022-09-01T03:00:00+00:00,2022-09-01T15:00:00+00:00,1703.33,1692.12,time_exit_12h,11.21,43.44,14.7,5.24,20,3,12,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_2.2_cool1_all,2022-09-28T02:00:00+00:00,2022-09-28T03:00:00+00:00,2022-09-28T15:00:00+00:00,1623.66,1653.66,emergency_stop_30.0,-30.0,-121.4,9.05,30.14,20,3,12,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_2.2_cool1_all,2022-10-10T04:00:00+00:00,2022-10-10T05:00:00+00:00,2022-10-10T17:00:00+00:00,1688.69,1667.67,time_exit_12h,21.02,82.68,23.2,0.71,20,3,12,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_2.2_cool1_all,2022-10-19T17:00:00+00:00,2022-10-19T18:00:00+00:00,2022-10-20T07:00:00+00:00,1629.51,1629.75,time_exit_12h,-0.24,-2.36,7.19,5.33,20,3,12,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_2.2_cool1_all,2022-10-21T04:00:00+00:00,2022-10-21T05:00:00+00:00,2022-10-21T17:00:00+00:00,1621.44,1651.44,emergency_stop_30.0,-30.0,-121.4,4.42,32.41,20,3,12,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_2.2_cool1_all,2022-11-03T07:00:00+00:00,2022-11-03T08:00:00+00:00,2022-11-03T20:00:00+00:00,1629.55,1629.42,time_exit_12h,0.13,-0.88,13.1,2.66,20,3,12,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_2.2_cool1_all,2022-11-21T01:00:00+00:00,2022-11-21T02:00:00+00:00,2022-11-21T14:00:00+00:00,1746.13,1741.19,time_exit_12h,4.94,18.36,9.39,1.13,20,3,12,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_2.2_cool1_all,2023-02-10T03:00:00+00:00,2023-02-10T04:00:00+00:00,2023-02-10T16:00:00+00:00,1855.25,1858.09,time_exit_12h,-2.84,-12.76,2.56,16.8,20,3,12,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_2.2_cool1_all,2023-02-27T03:00:00+00:00,2023-02-27T04:00:00+00:00,2023-02-27T16:00:00+00:00,1807.84,1816.89,time_exit_12h,-9.05,-37.6,0.82,12.12,20,3,12,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_2.2_cool1_all,2023-03-08T01:00:00+00:00,2023-03-08T02:00:00+00:00,2023-03-08T14:00:00+00:00,1812.24,1820.34,time_exit_12h,-8.1,-33.8,2.9,9.29,20,3,12,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_2.2_cool1_all,2023-05-12T03:00:00+00:00,2023-05-12T04:00:00+00:00,2023-05-12T16:00:00+00:00,2010.59,2009.44,time_exit_12h,1.15,3.2,9.79,11.84,20,3,12,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_2.2_cool1_all,2023-05-23T01:00:00+00:00,2023-05-23T02:00:00+00:00,2023-05-23T14:00:00+00:00,1967.11,1969.63,time_exit_12h,-2.52,-11.48,12.95,6.07,20,3,12,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_2.2_cool1_all,2023-06-05T01:00:00+00:00,2023-06-05T02:00:00+00:00,2023-06-05T14:00:00+00:00,1946.35,1946.4,time_exit_12h,-0.05,-1.6,8.29,2.3,20,3,12,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_2.2_cool1_all,2023-06-15T12:00:00+00:00,2023-06-15T13:00:00+00:00,2023-06-15T15:00:00+00:00,1928.42,1958.42,emergency_stop_30.0,-30.0,-121.4,3.83,33.55,20,3,12,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_2.2_cool1_all,2023-06-23T02:00:00+00:00,2023-06-23T03:00:00+00:00,2023-06-23T15:00:00+00:00,1912.04,1926.9,time_exit_12h,-14.86,-60.84,2.11,25.16,20,3,12,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_2.2_cool1_all,2023-08-07T10:00:00+00:00,2023-08-07T11:00:00+00:00,2023-08-08T00:00:00+00:00,1934.09,1936.54,time_exit_12h,-2.45,-11.2,2.77,7.4,20,3,12,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_2.2_cool1_all,2023-08-08T08:00:00+00:00,2023-08-08T09:00:00+00:00,2023-08-08T21:00:00+00:00,1930.61,1925.0,time_exit_12h,5.61,21.04,7.97,4.87,20,3,12,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_2.2_cool1_all,2023-08-09T21:00:00+00:00,2023-08-09T23:00:00+00:00,2023-08-10T11:00:00+00:00,1914.63,1921.61,time_exit_12h,-6.98,-29.32,0.32,7.63,20,3,12,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_2.2_cool1_all,2023-08-10T21:00:00+00:00,2023-08-10T23:00:00+00:00,2023-08-11T11:00:00+00:00,1911.76,1917.8,time_exit_12h,-6.04,-25.56,1.09,7.89,20,3,12,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_2.2_cool1_all,2023-08-14T01:00:00+00:00,2023-08-14T02:00:00+00:00,2023-08-14T14:00:00+00:00,1910.82,1904.05,time_exit_12h,6.77,25.68,8.28,5.24,20,3,12,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_2.2_cool1_all,2023-08-21T02:00:00+00:00,2023-08-21T03:00:00+00:00,2023-08-21T15:00:00+00:00,1885.25,1886.68,time_exit_12h,-1.43,-7.12,0.64,13.52,20,3,12,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_2.2_cool1_all,2023-09-06T01:00:00+00:00,2023-09-06T02:00:00+00:00,2023-09-06T14:00:00+00:00,1924.66,1928.04,time_exit_12h,-3.38,-14.92,3.61,4.43,20,3,12,6,2.2,1,12,all
h4_down_compression_liquidity_short_v1,SHORT,nonoverlap,time_exit_12h_stop30.0,h4sma20_slope3_break12_comp6_2.2_cool1_all,2023-09-25T06:00:00+00:00,2023-09-25T07:00:00+00:00,2023-09-25T19:00:00+00:00,1921.6,1915.52,time_exit_12h,6.08,22.92,6.53,5.47,20,3,12,6,2.2,1,12,all
